time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.640000000000002,1.59533663078,-1.35100151636,16.6773116773,6.13787647133,6.13057666049,0.0,1.9974726296,-1.6676047134,4.20566921356,-0.0808134533192,-0.0779894984299,0.0,459.3054006232179,457.9435078520928,457.89957746396846,458.2997381713637
2.700000000000002,1.71789733904,-1.45372349299,16.929790189,6.13342724091,6.12608753868,0.0,2.08823075748,-1.75686237547,4.2099923453,-0.0633753809994,-0.069134002996,0.0,430.71439130908726,431.45816233718347,430.59607707172495,432.06432471721286
2.760000000000002,1.84605394461,-1.56195556613,17.1829933129,6.12933454477,6.12143657832,0.0,2.18397188337,-1.85121517275,4.22976055073,-0.0802515301503,-0.104961981003,0.0,438.461722664849,435.4690762929999,437.5996491790208,436.1886761272988
2.820000000000002,1.98019693682,-1.67607742837,17.4382921679,6.12458651806,6.11512035856,0.0,2.28796498477,-1.95325728924,4.27964072203,-0.0769883440633,-0.105893736213,0.0,447.70687357901204,447.62144929508736,447.3069281546476,447.5676519936627
2.880000000000002,2.12037275492,-1.79611873911,17.6946994597,6.12004224235,6.11017031889,0.0,2.38496916829,-2.04851482283,4.26699063351,-0.0733488961593,-0.0562638873918,0.0,426.1541520450173,430.3689403191913,428.0674784918318,428.372354639843
2.940000000000002,2.26717441315,-1.92264408687,17.9544617923,6.11585374427,6.10625791495,0.0,2.50861615129,-2.16936159844,4.3908889141,-0.0635334264813,-0.0967121249567,0.0,475.3463848589293,472.23271175472365,470.78223269975706,471.5377401519098
3.000000000000002,2.4213774312,-2.05641857745,18.221063093,6.11178119103,6.10045708687,0.0,2.63191809967,-2.29010412069,4.49495981087,-0.0783966943154,-0.0966172777581,0.0,467.21375125110626,467.21366309295865,469.85970025074323,468.702543152656
3.0600000000000023,2.58275343324,-2.19721982357,18.4920784907,6.1067567287,6.09442763925,0.0,2.74771124066,-2.40367774789,4.53826126726,-0.0974449699348,-0.109645220058,0.0,451.61554686491877,450.55467401597986,451.65590364228206,450.110958612544
3.1200000000000023,2.75097271872,-2.34474495692,18.7645634427,6.10152015107,6.08844991045,0.0,2.86004775523,-2.51429012129,4.54408043128,-0.0722433899445,-0.0847671191434,0.0,439.43300941221645,441.4817826831864,438.91729229845424,440.9974848736215
3.1800000000000024,2.9265368896,-2.49947175038,19.0398989247,6.09676126279,6.08344958352,0.0,2.99240750174,-2.64363324468,4.63289092734,-0.0997522445613,-0.0806267494761,0.0,467.02640131050754,467.3439774223068,469.4256169532196,467.2807110108069
3.2400000000000024,3.10956300379,-2.66154788814,19.3177689093,6.09035914909,6.07860290292,0.0,3.10876906175,-2.75942584806,4.6289710317,-0.126585891076,-0.0810820682316,0.0,439.4647146907749,439.421622285272,441.5961229604112,439.3660597437128
3.3000000000000025,3.30021502984,-2.83122618789,19.5980489467,6.08271887432,6.07383940859,0.0,3.24656158583,-2.89716807686,4.71269420051,-0.128884390879,-0.0762103471493,0.0,468.591612461352,468.9655318409167,469.692465902139,469.50029542011964
3.3600000000000025,3.49905629778,-3.00918025047,19.882558151,6.07474688812,6.06922853392,0.0,3.38171620474,-3.03529500175,4.77004018886,-0.142326479482,-0.078153749975,0.0,463.39453867850483,463.23730532240137,463.293013471314,462.21908590427165
3.4200000000000026,3.70579562111,-3.19531256754,20.1691615838,6.06649384206,6.06438317287,0.0,3.50985200706,-3.16981227478,4.78268752467,-0.129401305875,-0.0865436262992,0.0,450.3463736368165,449.6618952775387,450.82072120062446,451.8467600935673
3.4800000000000026,3.92058093811,-3.3899456435,20.4577019826,6.05871589614,6.05908830708,0.0,3.64993354376,-3.31859233354,4.83434613439,-0.130098240155,-0.0918919441082,0.0,465.1414576969002,464.71623257915,464.69671613930626,464.62748502902497
3.5400000000000027,4.14279122849,-3.59261943778,20.7447290476,6.05104618968,6.05360089987,0.0,3.75742764561,-3.43784493566,4.73308212384,-0.123640852882,-0.0906009857159,0.0,415.79456775397455,415.90002005641,415.27824782234774,415.8282294493375
